voronoiNoise_10_Diagram_001	0,0595800240781150	0,368900483660000	28,0092592592593
voronoiNoise_10_Diagram_002	0,0777790830226450	0,363816516431000	37,0629370629371
voronoiNoise_10_Diagram_003	0,0924922520114150	0,348591980260000	45,3051643192488
voronoiNoise_10_Diagram_004	0,108812566598115	0,327512439894000	48,4633569739953
voronoiNoise_10_Diagram_005	0,110162617858045	0,334102936800000	47,2813238770686
voronoiNoise_10_Diagram_006	0,112116044194180	0,333234687337000	47,7541371158392
voronoiNoise_10_Diagram_007	0,108241155221675	0,331661101525000	50,2358490566038
voronoiNoise_10_Diagram_008	0,114921772261900	0,339628186368000	50,2358490566038
voronoiNoise_10_Diagram_009	0,109730977019595	0,337238572920000	52,1226415094340
voronoiNoise_10_Diagram_010	0,121450381818500	0,329967545855000	53,5377358490566
voronoiNoise_10_Diagram_011	0,122152083803750	0,326195238255000	54,9528301886792
voronoiNoise_10_Diagram_012	0,120462089333150	0,329249117756000	53,0660377358491
voronoiNoise_10_Diagram_013	0,126325050576100	0,323137716168000	53,5377358490566
voronoiNoise_10_Diagram_014	0,127819246024200	0,322674328360000	55,6603773584906
voronoiNoise_10_Diagram_015	0,137631185907900	0,312580849109000	57,0754716981132
voronoiNoise_10_Diagram_016	0,148334668491250	0,309075202356000	58,2547169811321
voronoiNoise_10_Diagram_017	0,154504758462500	0,304531839701000	60,1415094339623
voronoiNoise_10_Diagram_018	0,151224993000750	0,309161091807000	60,8490566037736
voronoiNoise_10_Diagram_019	0,140860309812000	0,317167380740000	61,0849056603774
voronoiNoise_10_Diagram_020	0,152405455464050	0,299578000141000	60,8490566037736
voronoiNoise_10_Diagram_030	0,170645268841350	0,282649182753000	65,4846335697399
voronoiNoise_10_Diagram_040	0,175907627656800	0,277226704925000	72,1040189125296
voronoiNoise_10_Diagram_050	0,183691051359450	0,267507088250000	71,8676122931442
voronoiNoise_10_Diagram_060	0,191139691373350	0,270634523704000	72,3404255319149
voronoiNoise_10_Diagram_070	0,190882402848000	0,262918829486000	73,2860520094563
voronoiNoise_10_Diagram_080	0,192347254871700	0,262929742822000	72,8132387706856
voronoiNoise_10_Diagram_090	0,197694736280550	0,258441199658000	76,3593380614657
voronoiNoise_10_Diagram_100	0,207109298469250	0,249156768524000	77,0685579196218
voronoiNoise_10_Diagram_200	0,217829126868350	0,228468314182000	79,3838862559242
voronoiNoise_10_Diagram_300	0,250081075874800	0,185527941953000	82,2274881516588
voronoiNoise_10_Diagram_400	0,266116614611500	0,166724771475000	83,4123222748815
voronoiNoise_10_Diagram_500	0,261710605555400	0,175112258101000	85,5106888361045
voronoiNoise_10_Diagram_600	0,259557113632650	0,172951429039000	84,5605700712589
voronoiNoise_10_Diagram_700	0,249009388752800	0,176078773885000	84,3230403800475
voronoiNoise_11_Diagram_001	0,0687582932719600	0,359269664941000	27,1428571428571
voronoiNoise_11_Diagram_002	0,0707018342496500	0,359891824072000	34,4418052256532
voronoiNoise_11_Diagram_003	0,0792263168793050	0,365773331268000	40,9523809523810
voronoiNoise_11_Diagram_004	0,0964519205548250	0,347565475409000	46,3007159904535
voronoiNoise_11_Diagram_005	0,108325286038810	0,339115258607000	48,6873508353222
voronoiNoise_11_Diagram_006	0,116074667099200	0,333087205482000	51,6666666666667
voronoiNoise_11_Diagram_007	0,115162691569460	0,329881736221000	52,7446300715990
voronoiNoise_11_Diagram_008	0,125167113348850	0,328308574686000	54,0476190476190
voronoiNoise_11_Diagram_009	0,130641379410450	0,322399358070000	57,3809523809524
voronoiNoise_11_Diagram_010	0,127104873823050	0,327345236196000	55,1312649164678
voronoiNoise_11_Diagram_011	0,128696956265450	0,322528397865000	58,4725536992840
voronoiNoise_11_Diagram_012	0,131968529753400	0,320563805682000	56,3245823389022
voronoiNoise_11_Diagram_013	0,143736908200750	0,318341056813000	58,9498806682578
voronoiNoise_11_Diagram_014	0,139684036855450	0,322204497687000	57,9952267303103
voronoiNoise_11_Diagram_015	0,146426819573200	0,316029921459000	58,8516746411483
voronoiNoise_11_Diagram_016	0,143528132280500	0,318785103444000	58,6124401913876
voronoiNoise_11_Diagram_017	0,136376793388950	0,318586169056000	59,5693779904306
voronoiNoise_11_Diagram_018	0,159280897080850	0,294931376134000	57,4162679425837
voronoiNoise_11_Diagram_019	0,160255797000300	0,291935160208000	60,5263157894737
voronoiNoise_11_Diagram_020	0,153137311559100	0,297168490995000	61,0047846889952
voronoiNoise_11_Diagram_030	0,174245993628400	0,272480667849000	65,1551312649165
voronoiNoise_11_Diagram_040	0,170717869839450	0,275839281255000	67,0644391408115
voronoiNoise_11_Diagram_050	0,189865722387850	0,249702620606000	70,0956937799043
voronoiNoise_11_Diagram_060	0,187550846869650	0,264441117581000	72,9665071770335
voronoiNoise_11_Diagram_070	0,204846249195750	0,245758907723000	75,5395683453237
voronoiNoise_11_Diagram_080	0,207615647384500	0,241318647751000	76,7386091127098
voronoiNoise_11_Diagram_090	0,202158817294800	0,242688169350000	76,7386091127098
voronoiNoise_11_Diagram_100	0,214170042667500	0,235682574943000	78,6570743405276
voronoiNoise_11_Diagram_200	0,238433305192400	0,208047226957000	81,8181818181818
voronoiNoise_11_Diagram_300	0,237858205258450	0,211035299516000	84,4497607655502
voronoiNoise_11_Diagram_400	0,235484099637550	0,213209417387000	85,4066985645933
voronoiNoise_11_Diagram_500	0,241492457287600	0,213538803594000	86,1575178997613
voronoiNoise_11_Diagram_600	0,240015865303600	0,209861346688000	86,1575178997613
voronoiNoise_11_Diagram_700	0,246072212396000	0,198696108395000	86,3961813842482
voronoiNoise_12_Diagram_001	0,0625236229336350	0,384056896638000	28,2238442822384
voronoiNoise_12_Diagram_002	0,0728362244778350	0,379262560287000	34,3750000000000
